        0.652        0.496    -0.257829
        0.652         0.52    -0.290429
        0.652        0.544    -0.321714
        0.652        0.568    -0.349812
        0.652        0.592    -0.353901
        0.652        0.616    -0.361315
        0.652         0.64    -0.374929
        0.652        0.664    -0.353782
        0.652        0.688    -0.348584
        0.652        0.712    -0.376821
        0.652        0.736    -0.329145
        0.652         0.76    -0.327609
        0.652        0.784    -0.320953
        0.652        0.808    -0.332839
        0.652        0.832    -0.318268
        0.652        0.856    -0.207356
        0.652         0.88    -0.313657
        0.652        0.904    -0.167996
        0.652        0.928    -0.203171
        0.652        0.952   -0.0754084
        0.652        0.976    -0.145769
         0.68          0.4     0.236439
         0.68        0.424     0.037903
         0.68        0.448    -0.130664
         0.68        0.472    -0.229408
         0.68        0.496    -0.220455
         0.68         0.52    -0.322321
         0.68        0.544    -0.348049
         0.68        0.568    -0.389501
         0.68        0.592    -0.387584
         0.68        0.616    -0.398932
         0.68         0.64    -0.399543
         0.68        0.664    -0.402498
         0.68        0.688    -0.397006
         0.68        0.712    -0.371107
         0.68        0.736    -0.355636
         0.68         0.76    -0.354744
         0.68        0.784    -0.336845
         0.68        0.808    -0.328763
         0.68        0.832     -0.31648
         0.68        0.856    -0.270548
         0.68         0.88    -0.278827
         0.68        0.904    -0.210572
         0.68        0.928    -0.200455
         0.68        0.952   -0.0714241
         0.68        0.976   -0.0889554
        0.708          0.4     0.239733
        0.708        0.424     0.052838
        0.708        0.448     -0.14837
        0.708        0.472    -0.172548
        0.708        0.496     -0.30507
        0.708         0.52    -0.351567
        0.708        0.544     -0.38565
        0.708        0.568    -0.403252
        0.708        0.592    -0.413991
        0.708        0.616    -0.412055
        0.708         0.64    -0.416472
        0.708        0.664    -0.399776
        0.708        0.688    -0.402224
        0.708        0.712    -0.371474
        0.708        0.736    -0.380402
        0.708         0.76     -0.35068
        0.708        0.784    -0.350021
        0.708        0.808    -0.297233
        0.708        0.832    -0.272426
        0.708        0.856    -0.266036
        0.708         0.88    -0.239273
        0.708        0.904    -0.154748
        0.708        0.928    -0.226314
        0.708        0.952    -0.119751
        0.708        0.976    -0.191319
        0.736          0.4     0.233705
        0.736        0.424    0.0438023
        0.736        0.448    -0.131027
        0.736        0.472    -0.182333
        0.736        0.496    -0.289889
        0.736         0.52    -0.307147
        0.736        0.544    -0.387386
        0.736        0.568    -0.423677
        0.736        0.592    -0.428585
        0.736        0.616    -0.431677
        0.736         0.64    -0.409215
        0.736        0.664    -0.414389
        0.736        0.688    -0.409111
        0.736        0.712     -0.39383
        0.736        0.736     -0.38563
        0.736         0.76    -0.343091
        0.736        0.784    -0.325419
        0.736        0.808    -0.310144
        0.736        0.832     -0.26227
        0.736        0.856    -0.198841
        0.736         0.88    -0.185378
        0.736        0.904    -0.217533
        0.736        0.928    -0.153069
        0.736        0.952    -0.161436
        0.736        0.976    -0.051645
        0.764          0.4     0.222696
        0.764        0.424    0.0806419
        0.764        0.448   -0.0712029
        0.764        0.472    -0.204149
        0.764        0.496    -0.283082
        0.764         0.52    -0.368205
        0.764        0.544    -0.381022
        0.764        0.568    -0.425775
        0.764        0.592    -0.433846
        0.764        0.616    -0.438559
        0.764         0.64    -0.438184
        0.764        0.664    -0.431876
        0.764        0.688    -0.412036
        0.764        0.712    -0.403638
        0.764        0.736     -0.36876
        0.764         0.76    -0.340217
        0.764        0.784    -0.357527
        0.764        0.808    -0.331407
        0.764        0.832    -0.306073
        0.764        0.856     -0.16999
        0.764         0.88    -0.188184
        0.764        0.904    -0.168988
        0.764        0.928    -0.135141
        0.764        0.952   -0.0322742
        0.764        0.976    -0.142897
        0.792          0.4     0.270268
        0.792        0.424    0.0980891
        0.792        0.448   -0.0394189
        0.792        0.472    -0.175692
        0.792        0.496     -0.27935
        0.792         0.52    -0.352335
        0.792        0.544     -0.40269
        0.792        0.568    -0.417703
        0.792        0.592    -0.453231
        0.792        0.616    -0.447778
        0.792         0.64    -0.446928
        0.792        0.664    -0.424026
        0.792        0.688    -0.432494
        0.792        0.712    -0.411138
        0.792        0.736     -0.39147
        0.792         0.76    -0.347604
        0.792        0.784    -0.309384
        0.792        0.808    -0.290711
        0.792        0.832    -0.256296
        0.792        0.856    -0.227934
        0.792         0.88    -0.077563
        0.792        0.904   -0.0758354
        0.792        0.928    0.0764738
        0.792        0.952    0.0920967
        0.792        0.976    0.0567425
         0.82          0.4     0.289161
         0.82        0.424    0.0864934
         0.82        0.448   -0.0826879
         0.82        0.472     -0.17677
         0.82        0.496    -0.279952
         0.82         0.52    -0.367222
         0.82        0.544    -0.388411
         0.82        0.568    -0.436739
         0.82        0.592    -0.432027
         0.82        0.616    -0.445066
         0.82         0.64    -0.454076
         0.82        0.664    -0.410048
         0.82        0.688    -0.425371
         0.82        0.712    -0.415321
         0.82        0.736    -0.381717
         0.82         0.76    -0.350509
         0.82        0.784    -0.339569
         0.82        0.808    -0.205699
         0.82        0.832    -0.170218
         0.82        0.856   -0.0862538
         0.82         0.88    -0.102216
         0.82        0.904   -0.0586011
         0.82        0.928   -0.0240654
         0.82        0.952     0.112898
         0.82        0.976    0.0728303
        0.848          0.4     0.250629
        0.848        0.424     0.108378
        0.848        0.448   -0.0440318
        0.848        0.472    -0.171975
        0.848        0.496    -0.245827
        0.848         0.52    -0.351431
        0.848        0.544      -0.3717
        0.848        0.568    -0.412972
        0.848        0.592    -0.439974
        0.848        0.616     -0.44146
        0.848         0.64    -0.437116
        0.848        0.664    -0.427061
        0.848        0.688    -0.422097
        0.848        0.712    -0.393777
        0.848        0.736    -0.326023
        0.848         0.76    -0.359284
        0.848        0.784    -0.274613
        0.848        0.808    -0.244377
        0.848        0.832    -0.144919
        0.848        0.856    -0.210978
        0.848         0.88   -0.0989441
        0.848        0.904    0.0259489
        0.848        0.928    0.0233297
        0.848        0.952      0.18139
        0.848        0.976    0.0498397
        0.876          0.4     0.298674
        0.876        0.424    0.0975662
        0.876        0.448  -0.00707745
        0.876        0.472    -0.156081
        0.876        0.496    -0.245889
        0.876         0.52    -0.324213
        0.876        0.544    -0.369876
        0.876        0.568     -0.39903
        0.876        0.592    -0.419308
        0.876        0.616    -0.410853
        0.876         0.64    -0.415806
        0.876        0.664    -0.414396
        0.876        0.688    -0.365159
        0.876        0.712    -0.339914
        0.876        0.736    -0.324158
        0.876         0.76    -0.205553
        0.876        0.784    -0.270385
        0.876        0.808    -0.237241
        0.876        0.832    -0.108269
        0.876        0.856   -0.0993024
        0.876         0.88    -0.112885
        0.876        0.904    -0.054134
        0.876        0.928     0.226026
        0.876        0.952     0.148458
        0.876        0.976     0.188697
        0.904          0.4     0.347058
        0.904        0.424       0.1522
        0.904        0.448   -0.0230646
        0.904        0.472    -0.126006
        0.904        0.496    -0.226555
        0.904         0.52    -0.291773
        0.904        0.544     -0.32698
        0.904        0.568    -0.382361
        0.904        0.592     -0.39504
        0.904        0.616    -0.410441
        0.904         0.64    -0.383006
        0.904        0.664    -0.336339
        0.904        0.688    -0.364659
        0.904        0.712    -0.303235
        0.904        0.736    -0.286378
        0.904         0.76    -0.297038
        0.904        0.784    -0.178235
        0.904        0.808    -0.123454
        0.904        0.832     -0.13772
        0.904        0.856    -0.105396
        0.904         0.88     0.115241
        0.904        0.904    0.0635499
        0.904        0.928     0.158141
        0.904        0.952     0.190255
        0.904        0.976     0.281402
        0.932          0.4     0.297565
        0.932        0.424     0.113832
        0.932        0.448  -0.00190901
        0.932        0.472   -0.0993988
        0.932        0.496    -0.230009
        0.932         0.52    -0.274394
        0.932        0.544    -0.334161
        0.932        0.568    -0.361524
        0.932        0.592    -0.373686
        0.932        0.616    -0.373798
        0.932         0.64    -0.328892
        0.932        0.664    -0.363191
        0.932        0.688     -0.32261
        0.932        0.712    -0.228437
        0.932        0.736     -0.24036
        0.932         0.76    -0.175419
        0.932        0.784    -0.154467
        0.932        0.808   -0.0560502
        0.932        0.832    0.0287383
        0.932        0.856    0.0299318
        0.932         0.88     0.118207
        0.932        0.904     0.240881
        0.932        0.928     0.211624
        0.932        0.952     0.236013
        0.932        0.976     0.198309
         0.96          0.4     0.319446
         0.96        0.424     0.108108
         0.96        0.448   -0.0130802
         0.96        0.472    -0.104782
         0.96        0.496    -0.203703
         0.96         0.52    -0.231578
         0.96        0.544    -0.303916
         0.96        0.568    -0.338275
         0.96        0.592    -0.344057
         0.96        0.616    -0.317964
         0.96         0.64    -0.336912
         0.96        0.664    -0.321838
         0.96        0.688    -0.298264
         0.96        0.712    -0.262141
         0.96        0.736    -0.209226
         0.96         0.76    -0.127534
         0.96        0.784    -0.148301
         0.96        0.808    -0.012031
         0.96        0.832    0.0654183
         0.96        0.856 -0.000380005
         0.96         0.88     0.254812
         0.96        0.904    0.0972026
         0.96        0.928     0.247191
         0.96        0.952     0.446628
         0.96        0.976     0.351617
        0.988          0.4     0.311721
        0.988        0.424      0.19931
        0.988        0.448    0.0192578
        0.988        0.472    -0.126122
        0.988        0.496    -0.132009
        0.988         0.52    -0.210609
        0.988        0.544    -0.259382
        0.988        0.568    -0.290635
        0.988        0.592    -0.300278
        0.988        0.616    -0.313283
        0.988         0.64    -0.267962
        0.988        0.664    -0.268309
        0.988        0.688    -0.284901
        0.988        0.712      -0.1515
        0.988        0.736    -0.194021
        0.988         0.76   -0.0891597
        0.988        0.784   -0.0557227
        0.988        0.808       0.1803
        0.988        0.832    0.0769971
        0.988        0.856     0.166363
        0.988         0.88     0.242661
        0.988        0.904     0.278659
        0.988        0.928     0.321328
        0.988        0.952      0.51035
        0.988        0.976     0.402357
        1.016          0.4     0.365743
        1.016        0.424     0.190767
        1.016        0.448    0.0732034
        1.016        0.472   -0.0380346
        1.016        0.496    -0.124748
        1.016         0.52    -0.188887
        1.016        0.544      -0.2035
        1.016        0.568    -0.249895
        1.016        0.592    -0.275255
        1.016        0.616    -0.234051
        1.016         0.64    -0.249028
        1.016        0.664    -0.223163
        1.016        0.688    -0.237963
        1.016        0.712    -0.155511
        1.016        0.736   -0.0966315
        1.016         0.76  -0.00875898
        1.016        0.784   -0.0376987
        1.016        0.808    0.0899825
        1.016        0.832     0.148588
        1.016        0.856     0.265702
        1.016         0.88     0.355623
        1.016        0.904     0.396753
        1.016        0.928     0.493026
        1.016        0.952     0.649363
        1.016        0.976     0.630349
        1.044          0.4     0.402429
        1.044        0.424     0.250743
        1.044        0.448    0.0413459
        1.044        0.472   -0.0119242
        1.044        0.496   -0.0966639
        1.044         0.52    -0.125488
        1.044        0.544    -0.149767
        1.044        0.568    -0.181189
        1.044        0.592    -0.217599
        1.044        0.616    -0.211759
        1.044         0.64    -0.211912
        1.044        0.664   -0.0918033
        1.044        0.688   -0.0659487
        1.044        0.712   -0.0669318
        1.044        0.736    0.0819916
        1.044         0.76    0.0528008
        1.044        0.784    0.0855623
        1.044        0.808     0.185379
        1.044        0.832      0.23259
        1.044        0.856     0.451977
        1.044         0.88     0.470982
        1.044        0.904     0.474553
        1.044        0.928     0.693695
        1.044        0.952     0.707151
        1.044        0.976     0.981427
        1.072          0.4     0.396661
        1.072        0.424     0.187213
        1.072        0.448     0.107101
        1.072        0.472    0.0303978
        1.072        0.496    -0.013586
        1.072         0.52   -0.0857704
        1.072        0.544    -0.108271
        1.072        0.568    -0.135952
        1.072        0.592     -0.11766
        1.072        0.616     -0.14872
        1.072         0.64    -0.154939
        1.072        0.664   -0.0989342
        1.072        0.688   -0.0333647
        1.072        0.712    0.0592283
        1.072        0.736    0.0338754
        1.072         0.76    0.0941558
        1.072        0.784     0.136609
        1.072        0.808     0.253524
        1.072        0.832     0.545307
        1.072        0.856     0.519497
        1.072         0.88      0.54395
        1.072        0.904     0.591258
        1.072        0.928      0.88005
        1.072        0.952     0.756461
        1.072        0.976      1.13645
